id,year,assets,debt,earnings,cashflow,sales,mv,ad,rd,fv,mkt,sector
3862,2004,40.426,.601,8.077999999999999,1.305,81.02800000000001,80.521278,9.8000002,.35800001,1.6647029,44.166,4
3862,2005,38.927,.079,-32.388,6.914,39.075,128.58859,15.3,.78799999,3.464937,26.334,4
3862,2006,66.012,0,99.57299999999999,18.883,185.089,160.875,21.08,.91600001,2.1417773,32.861,4
3862,2007,96.70999999999999,0,20.05,22.554,151.617,296.13721,32.043999,1.243,2.6924021,51.283001,4
3862,2008,86.614,.115,-2.057,10.361,128.048,133.83936,33.556,2.1129999,1.3092152,56.281002,4
3862,2009,67.354,.047,-6.41,-6.985,94.411,79.974998,22.808001,2.177,.9455266,46.697998,4
3862,2010,51.644,0,-5.195,.039,65.79300000000001,47.9925,14.749,3.0899999,.70878512,31.375,4
3862,2011,33.06,0,-3.283,-1.648,48.024,29.590675,8.5889997,3.2620001,.64155102,22.007,4
3862,2012,17.527,0,-3.348,-.446,17.167,30.19327,.056000002,1.985,1.3626559,13.382,4
3863,1999,206.79,0,-22.722,-8.435,25.951,3623.769,.81999999,13.834,16.642637,28.949001,4
3863,2000,2181.43,0,-37.805,-7.436,63.147,678.73248,1.423,35.599998,.21153028,49.403,4
3863,2001,1767.614,0,-29.98,-33.899,95.30200000000001,588.06317,2.4000001,43.542,.27606714,52.999001,4
3863,2002,197.336,0,-61.317,-46.217,59.686,85.879921,1.7,35.200001,.28177282,52.306,4
3863,2003,219.555,0,-28.348,-42.486,64.197,399.2135,.69999999,25.320999,1.729947,28.301001,4
3863,2004,192.411,0,-18.886,-16.174,77.169,468.89471,1.4,29.753,2.3411694,31.579,4
3863,2005,202.065,0,-4.834,2.363,87.38,288.20065,.40000001,33.903,1.2355709,26.952,4
3863,2006,220.764,0,-6.543,2.973,101.908,321.23416,.89999998,32.139,1.2494662,29.683001,4
3863,2007,220.055,0,3.397,16.45,109.977,184.62048,.30000001,32.717999,.54268014,32.092003,4
3864,2001,299.37,.163,-8.073,23.588,179.474,1545.444,1.4400001,40.261002,4.9647522,75.227997,4
3864,2002,198.567,.078,-3.471,-2.317,191.832,144.64143,.65700001,45.782001,.49284342,70.525002,4
3864,2003,178.229,0,-9.15,2.363,168.329,507.22623,.38100001,44.527,2.4581983,46.117001,4
3864,2004,172.535,0,12.402,5.393,174.235,344.8551,.44100001,34.188999,1.5933179,42.150002,4
3865,1999,82.33499999999999,.034,-34.323,-25.022,5.421,147.1895,21.313999,1.721,1.057843,13.000001,4
3865,2000,43.688,.6850000000000001,-31.161,-31.859,10.206,10.980406,11.469,3.0339999,-.3119528,20.992001,4
3866,1999,71.239,0,1.52,5.776,21.047,952.91876,1.036,3.6340001,12.549344,8.9619999,1
3866,2000,488.117,0,11.408,30.025,69.44799999999999,1018.0137,3.415,13.795,1.6286869,18.851999,1
3866,2001,516.351,0,21.324,30.189,111.987,1293.868,4.0089998,21.063,2.071039,40.760002,1
3866,2002,405.098,0,2.012,11.15,103.219,244.72371,4.0999999,18.247999,.027061872,52.049,1
3866,2003,381.721,0,-8.086,9.215,94.401,535.1814,2.7,19.934,.82638472,49.955002,1
3866,2004,386.845,0,6.983,17.539,125.649,433.69736,10.2,23.412001,.54655057,51.517998,1
3866,2005,387.683,0,10.29,32.502,135.324,515.00592,5.0999999,22.768,.82006669,63.838001,1
3866,2006,416.291,0,.975,33.572,175.538,550.55011,6.9000001,35.25,.88405257,83.099998,1
3866,2007,472.635,0,7.14,63.69,199.199,669.76416,5.8000002,41.34,1.0904042,91.484001,1
3866,2008,401.836,0,14.706,19.233,218.644,213.2285,4.4000001,44.175999,.44192779,96.561005,1
3866,2009,453.307,0,25.722,35.846,200.575,413.31433,1.2,37.858002,.6282835,85.933998,1
3867,1999,156.902,1.191,-34.002,-23.526,3.882,2095.1431,1.9,9.0080004,12.596086,24.813,4
3867,2000,203.193,1.525,-49.372,-60.999,51.704,37.663502,3.9749999,17.733999,-.08014302,38.653,4
3867,2003,31.881,2.313,-13.576,-9.337,6.634,13.30185,.012,4.8790002,.19111226,11.547,4
3868,2000,8425,0,1569,838,10773,21024.764,188,1258,2.1516633,2746,1
3868,2001,7986,0,184,1502,8396,10266.47,115,1349,.93532056,2395,1
3868,2002,8203,1150,-398,-498,6010,6421.25,81,1169,.59395951,2409,1
3868,2003,6297,1150,9,-144,6056,11861.92,44,1051,1.7514563,1663,1
3868,2004,7056,1150,859,663,7181,12204.22,48,917,1.5091015,1665,1
3868,2005,6751,0,490,899,5139,16101.03,33,738,2.0130396,1483,1
3868,2006,7369,1500,680,634,4973,14524.8,44,655,1.8462206,1472,1
3868,2007,7554,2087,838,969,5420,13634.5,48,685,1.8153958,1595,1
3868,2008,7437,2125,1004,756,5774,7766.5,45,704,1.0768455,1637,1
3868,2009,7612,2904,460,408,4481,8563.7012,36,642,1.133697,1384,1
3868,2010,9696,2190,1035,718,5463,12045.812,45,612,1.1499393,1513,1
3868,2011,9057,1932,1446,1260,6626,12840.381,55,649,1.2189887,1675,1
3868,2012,10536,2112,1536,1228,6858,12469.563,50,669,1.1242942,1707,1
3868,2013,10686,2699,1441,1152,6782,16867.498,44,705,1.5146451,1770,1
3868,2014,10831,2762,1519,711,6981,18516.92,57,719,1.613971,1765,1
3868,2015,7479,1655,859,491,4038,12536.32,25,330,1.5351411,1049,1
3868,2016,7802,1912,963,793,4202,14093.195,30,329,1.7066388,1080,1
3868,2017,8426,1801,1095,889,4472,21903.959,38,339,2.4684262,1157,1
3868,2018,8541,1799,1201,1087,4914,20584.754,41,385,2.3073123,1251,1
3868,2019,9452,1791,1274,1021,5163,23412.129,36,404,2.5491037,1309,1
3869,1996,8.215999999999999,2.469,-.134,.071,9.808,5.1817498,.449,.625,.94592869,3.2709999,1
3869,1997,9.409000000000001,2.04,.236,-1.191,14.566,22.143999,.40400001,.50800002,2.4578595,3.7049999,1
3869,1998,11.539,2.035,.065,-2.079,16.579,7,.53200001,.14300001,.65898257,5.3709998,1
3869,1999,9.788,3.039,-2.008,-.331,14.77,3.6300001,.95599997,.17,.76215774,6.592,1
3869,2000,6.274,2.888,-3.03,-.254,8.694000000000001,1.20666,1.046,.221,.74380934,5.5580001,1
3870,2000,1955.247,222.867,-313.007,-154.478,368.513,481.3125,139.2,29.322001,.37882197,178.869,4
3871,2000,8.584,1.16,1.796,1.201,19.524,10.485,.2,.23100001,.75827122,4.2220001,2
3871,2001,8.327999999999999,0,.525,.004,18.721,5.6016002,.34299999,.178,.1657781,4.3639998,2
3871,2002,7.913,.48,.931,1.252,14.289,4.4780798,.21799999,.030999999,.049927965,3.5539999,2
3871,2003,6.956,0,.991,.788,14.317,4.5480499,.17900001,.044,-.001286659,3.5409999,2
3871,2004,7.424,0,.944,.392,14.672,11.2224,.15700001,.041000001,.84676725,3.507,2
3871,2005,7.541,0,1.242,.46,18.389,17.9112,.145,.045000002,1.7008619,3.918,2
3871,2006,8.794,0,1.295,2.082,20.415,12.94256,.132,.028000001,.85928589,4.3239999,2
3871,2007,9.445,0,1.369,1.848,22.749,14.068,.13,.041999999,.88036001,4.3759999,2
3871,2008,11.167,0,.925,-.073,22.705,6.3305998,.096000001,.003,.017874094,4.7909999,2
3871,2009,10.187,0,.907,1.597,23.156,6.4712801,.093000002,0,-.025593404,4.447,2
3872,2003,2220.794,177.707,503.857,214.461,2103.393,7813.2593,33.721001,119.185,3.4489741,940.98798,1
3872,2004,2720.528,276.478,604.6900000000001,397.187,2709.99,9681.5527,35.828999,127.222,3.4705281,1423.588,1
3872,2005,3014.775,211.412,658.301,276.727,2418.352,8705.8281,39.532001,115.16,2.8318481,1144.7209,1
3872,2006,3231,15,723,372,2779,9864.5713,45,120,2.8011672,1274,1
3872,2007,4450,36,903,438,3369,10285.128,48,142,2.4016018,1586,1
3872,2008,4508,1358,984,566,3801,5706.1504,56,152,1.3414264,1832,1
3872,2009,4565,1090,1064,719,3772,9084.4727,39,155,1.964178,1777,1
3872,2010,4733,642,1208,859,3962,9346.9111,83,151,1.8484917,1760,1
3872,2011,4747,16,1220,842,4270,8592.1748,90,167,1.5886191,1948,1
3872,2012,5642,430,1232,902,4137,10011.666,74,171,1.6355311,1896,1
3872,2013,5819,347,1249,867,4351,12807.957,91,231,2.0573909,2058,1
3872,2014,7306,1666,1285,683,4617,16421.715,96,235,2.3008096,2287,1
3872,2015,7167,1434,1311,1030,4634,15958.555,91,222,2.2689486,2312,1
3872,2016,7344,1564,1235,849,4669,13173.896,88,230,1.8459827,2259,1
3872,2017,7866,1423,1354,1090,4765,15321.356,102,223,1.952626,2273,1
3872,2018,8059,1301,1405,931,4904,16367.805,88,246,1.9924066,2294,1
3872,2019,9299,1975,1475,1168,5138,21030.816,85,292,2.2960336,2451,1
3873,1999,160.496,39.883,30.438,14.25,254.687,93.827248,23.851999,7.6719999,.5759536,45.764999,1
3873,2000,173.196,36.995,28.457,12.65,296.053,69.468002,20.527,8.0760002,.34628397,53.725998,1
3873,2001,194.591,41.923,28.025,.22,281.863,106.41774,17.062,7.4770002,.45013255,48.397999,1
3873,2002,199.085,40.876,27.811,9.465,281.802,91.492798,15.142,8.3409996,.311474,48.668999,1
3873,2003,218.576,42.589,28.882,13.096,305.125,149.53448,13.79,7.152,.51065755,51.820999,1
3873,2004,211.2,20.839,20.63,44.19,251.24,174.9558,8.5369997,4.9549999,.62442142,42.785,1
3873,2005,216.289,.037,34.835,33.434,321.271,233.7951,8.54,5.6609998,.70271766,57.326,1
3874,1999,859.918,194.845,-68.218,-24.796,60.037,4884.1494,7.3779998,3.618,5.8632874,9.8100004,4
3874,2000,1151.323,529.961,-37.224,-27.677,194.563,170.90025,20.684999,3.138,.94731128,30.984001,4
3874,2001,1193.191,550.455,12.91,-27.287,356.86,182.70097,10.299,1.304,.87183106,31.497,4
3874,2002,644.063,125.817,81.94799999999999,24.039,357.651,34.739552,9.177,1.748,.88781154,23.083,4
3874,2003,445.221,17.717,78.655,86.65300000000001,334.549,.3216632,10.429,0,1.1005763,29.966,4
3875,1999,84.3,.391,-10.469,-2.066,8.840999999999999,1105.676,.068999998,2.1210001,12.169834,10.872,5
3875,2000,76.26300000000001,.604,-28.658,-9.592000000000001,26.084,147.85374,5.1999998,3.0380001,1.1402088,25.597,5
3875,2001,59.847,.165,-14.642,-12.673,31.445,75.61808,2.8,4.3969998,.5504216,12.526,5
3876,1999,157.527,0,-2.469,-18.272,39.708,884.69214,8.6990004,8.6990004,5.2608705,.16399929,1
3876,2000,303.338,0,15.262,-50.03,116.879,94.817184,2.148,2.7709999,-.073102653,16.858999,1
3876,2001,264.778,0,-22.499,-9.016999999999999,52.015,202.9566,1.771,7.6030002,.51416886,24.802,1
3876,2002,202.741,8.568,-18.56,-20.411,54.312,192.30408,.79299998,4.447,.64459121,26.497999,1
3876,2003,194.393,7.051,1.64,.435,79.742,284.3392,.86799997,4.0009999,1.1600016,16.334,1
3876,2004,210.706,13.282,-1.633,-10.714,64.613,104.76122,.94300002,10.035,.39907369,9.1859999,1
3876,2005,222.327,5.945,5.373,-19.424,105.252,162.2697,.583,12.571,.52954745,8.1090002,1
3876,2006,180.857,4.465,-10.697,-4.582,97.751,115.33158,.49900001,13.238,.54135358,10.209,1
3877,1999,16.597,.031,-4.739,-3.711,1.46,418.2995,.23899999,.60100001,24.930319,4.7979999,4
3877,2000,21.77,.063,-10.339,-9.220000000000001,5.548,33.396301,.95999998,1.228,1.459729,9.6029997,4
3877,2001,10.337,.052,-6.744,-5.142,6.107,11.52467,.259,1.475,1.5103676,7.4219999,4
3878,2002,179.878,1.986,-40.528,-10.407,25.833,73.094238,.69,43.001999,-.44754088,17.537001,1
3878,2003,168.036,.331,-31.139,-31.145,49.411,189.02412,.87,35.912998,.7326473,25.144001,1
3878,2004,147.947,0,-15.494,-17.614,80.127,228.61079,1.3890001,23.243,1.192162,31.973,1
3878,2005,158.209,.32,-8.416,-7.635,87.009,198.66168,1.7130001,17.728001,1.0443887,30.615,1
3878,2006,225.053,8.587,-21.52,-15.205,107.871,267.76465,1.4,27.489,1.1086261,36.374001,1
3878,2007,207.929,12.9,-9.869999999999999,-10.112,140.707,263.66486,1.9,24.791,1.206315,53.054001,1
3878,2008,143.078,0,-9.648,-11.197,134.054,47.138119,1.8,19.921,.19044241,47.187,1
3878,2009,134.472,0,-1.976,1.943,130.412,125.2855,1.7,17.881001,.73015571,43.186001,1
3878,2010,144.422,0,4.19,4.322,123.696,330.0921,2,17.951,2.0369895,42.418999,1
3879,1999,94.90300000000001,.119,-2.479,-1.054,6.929,630.75,.086000003,.93599999,5.7002306,5.0630002,4
3879,2000,142.479,.03,-20.233,-12.093,11.85,268.86749,1.464,4.2800002,.93834531,21.18,4
3879,2001,129.367,.033,-21.607,-13.546,14.878,316.25018,.082000002,6.7779999,1.8326172,24.976,4
3879,2002,132.467,.007,-.178,-5.922,86.617,200.04893,.02,9.0699997,1.0323095,34.813,4
3879,2003,162.426,1.286,11.922,27.224,85.618,267.729,.039999999,6.5100002,1.1077968,31.618999,4
3879,2004,163.287,.853,4.844,4.679,92.947,190.62196,.016000001,7.2290001,.87292904,36.901001,4
3880,1999,105.599,0,-5.022,-3.819,17.526,687.07599,.071000002,4.0120001,5.5726666,5.8140001,4
3880,2000,157.226,0,-13.098,-8.464,29.001,132.13126,.35699999,7.8829999,.31607527,14.156,4
3880,2001,94.8,0,-17.011,-12.254,36.863,81.045471,.41800001,9.1309996,.2784543,17.482,4
3881,2008,23.076,.124,-1.529,-1.714,21.544,21.08741,.62400001,3.4779999,1.9685131,13.047,4
3882,1999,231.654,3.277,-16.309,-15.886,20.88,11993.38,6.5380001,4.9130001,50.885406,14.717,5
3882,2000,462.546,.543,-57.091,-40.157,83.339,736.97198,13.142,26.518,1.3590887,61.459,5
3882,2001,189.392,2.904,-16.966,-14.749,147.595,976.32208,10.9,20.066999,4.7024379,81.058998,5
3882,2002,193.667,1.328,9.409000000000001,21.284,170.441,272.85907,9.1999998,27.018999,.80018312,68.084,5
3882,2003,183.149,.342,-6.534,-2.256,138.716,283.6579,5.6999998,24.601,.95632464,58.042,5
3883,2004,197.124,0,17.812,16.43,146.032,383.12735,.83600003,0,1.6040633,57.083,5
3883,2005,242.362,0,19.323,18.606,196.965,298.89624,1.9170001,0,1.0438486,82.394997,5
3883,2006,254.557,0,21.775,27.885,216.011,346.74811,1.476,0,1.1205313,87.400002,5
3883,2007,238.126,0,19.35,16.639,211.803,282.6619,1.4960001,0,1.0944453,87.785004,5
3883,2008,187.049,22.506,15.816,17.972,238.723,108.10584,2.1789999,0,.52458364,102.053,5
3883,2009,84.527,15.581,4.936,-4.334,184.334,22.12524,1.511,0,.31857559,64.167,5
3883,2010,73.13,10.787,8.244,6.461,168.415,57.732899,.87099999,0,.83536029,53.464001,5
3883,2011,71.848,5.993,5.856,3.983,165.264,47.105301,.73199999,0,.70044118,51.200001,5
3883,2012,57.386,1.199,10.279,3.924,147.503,64.86087,.59200001,0,1.174204,45.678001,5
3884,1999,45.486,0,-9.132,-8.677,5.126,122.43656,.142,2.678,1.7873756,9.9969997,4
3884,2000,41.354,.698,-15.02,-11.658,24.235,13.75875,.24699999,5.4749999,-.039204188,26.844,4
3884,2001,26.01,.372,-12.849,-7.942,24.12,8.8416004,.093999997,4.4400001,.2085198,23.563,4
3884,2002,27.775,.235,-3.948,-.524,29.476,14.88213,.103,3.8699999,.34398308,19.226999,4
3884,2003,38.707,.196,1.868,3.956,36.697,86.940002,.114,4.2199998,1.8137029,18.778,4
3884,2004,39.994,.153,3.132,1.21,41.397,112.43825,.148,5.1609998,2.3535843,21.812,4
3884,2005,49.385,.106,9.525,7.049,51.408,263.68057,.134,6.8790002,4.8650718,23.768999,4
3884,2006,204.251,.055,14.094,17.666,72.679,816.8512,.132,9.0129995,3.5884387,33.923,4
3884,2007,223.253,0,24.806,27.222,98.688,503.35333,.329,13.827,1.7750593,41.674,4
3884,2008,229.352,0,14.889,19.868,103.897,269.07712,.56599998,20.750999,.86370349,48.167999,4
3884,2009,224.875,0,13.927,12.329,106.416,339.4295,.77700001,20.516001,.9296698,49.577999,4
3884,2010,235.239,0,10.878,11.061,111.881,338.56784,.83600003,22.812,.83625948,54.171001,4
3884,2011,184.439,0,15.497,24.051,124.257,230.59267,.63800001,24.275999,.80664426,58.760002,4
3884,2012,183.354,0,19.058,25.567,129.131,240.43291,.5,26.229,.90609366,60.719002,4
3884,2013,197.749,0,18.741,22.243,133.814,401.94815,.69999999,29.877001,1.5932983,62.091,4
3884,2014,193.582,0,19.054,20.015,143.664,484.9505,.69999999,35.82,2.0671422,66.920998,4
3884,2015,196.741,0,23.48,20.548,141.644,421.35016,1.3,40.351002,1.7171212,66.125999,4
3884,2016,210.186,0,24.256,27.39,152.116,511.63226,3.8,44.667999,1.9550838,69.638,4
3884,2017,204.12,0,21.162,24.799,160.556,474.36661,3.8,45.18,1.8256301,79.889999,4
3885,2002,66.968,0,-23.809,-35.092,20.385,38.998798,2.7,8.1219997,.11956158,22.334,3
3885,2003,48.495,0,-9.712,-15.809,24.228,104.2836,2.5,7.8150001,1.5560079,13.89,3
3885,2004,53.679,0,-7.542,-10.912,29.261,118.49714,2.0999999,6.7319999,1.7256495,13.878,3
3885,2005,47.381,0,-4.725,-6.135,32.887,105.8746,.89999998,6.1220002,1.5091619,15.085,3
3885,2006,63.212,0,.217,9.292,43.632,255.67992,.80000001,6.197,3.2337992,16.282999,3
3885,2007,76.863,0,3.747,2.663,45.599,254.7657,1,3.7709999,2.7407556,11.547,3
3885,2008,74.533,0,-2.176,.958,55.326,95.779343,1.5,4.382,.70903277,17.973,3
3885,2009,60.151,0,-6.291,-5.727,65.577,72.02356,2.8,8.1029997,.52056593,17.818001,3
3885,2010,66.75700000000001,0,-3.103,-2.985,94.619,157.01318,4.0999999,6.1479998,1.7849991,20.728001,3
3885,2011,64.292,0,.556,2.56,119.466,108.45505,4.8000002,5.5419998,1.0453097,22.184999,3
3886,1999,95.28700000000001,0,-27.384,.456,24.497,1944.27,7.4000001,6.8889999,19.996317,26.969,4
3886,2000,98.13200000000001,0,-23.448,-9.747999999999999,46.866,223.09,12.8,13.251,2.2144256,31.795,4
3886,2001,124.444,0,9.420999999999999,21.756,62.024,1610.0129,1.8,16.195999,12.557792,17.795,4
3887,1999,336.799,.265,-18.322,-8.847,3.04,1545.6787,.74299997,3.052,3.6179614,11.113,5
3887,2000,351.165,.093,-30.7,7.81,20.411,479.37064,3.605,6.585,.45360053,29.424999,5
3887,2001,341.699,0,-25.976,-1.669,23.504,519.85474,1.533,7.3530002,.62097555,28.944,5
3887,2002,331.645,0,-22.54,-18.849,29.706,241.98718,.53200001,8.776,.090277813,29.134001,5
3887,2003,315.251,0,-23.679,-16.767,41.432,386.59937,.1,9.9980001,.63829577,36.668999,5
3887,2004,314.457,0,-16.005,-13.437,59.294,684.00476,.2,12.029,1.5908368,42.776001,5
3887,2005,300.254,0,-3.874,-1.15,68.017,433.88037,.40000001,12.009,.98898059,40.244999,5
3887,2006,315.473,0,5.534,14.729,81.76900000000001,617.70026,.60000002,12.929,1.4489712,44.082001,5
3888,2014,94.90300000000001,1.532,-4.222,18.635,36.385,35.401119,.237,.25,.26009843,19.243999,4
3888,2015,88.962,.487,5.177,5.078,51.049,52.947151,.25099999,.315,.41318935,20.621,4
3888,2016,93.349,.478,13.454,1.659,64.55,62.406239,.294,.486,.40345627,22.495001,4
3888,2017,99.67700000000001,.366,5.561,.454,65.366,44.204449,.237,.39300001,.21484846,27.665001,4
3888,2018,99.774,.331,8.629,15.714,60.93,63.841648,.176,.85399997,.29395083,24.159,4
3888,2019,87.497,.5649999999999999,11.252,4.933,67.819,65.201759,.28200001,1.971,.36141536,24.468,4
3889,2000,24.413,0,1.61,-2.436,21.106,24.171875,.31999999,3.1900001,.23556609,6.8330002,1
3889,2001,24.023,.512,-1.771,1.14,19.442,11.0075,.40099999,3.5190001,-.20107813,7.2490001,1
3890,2004,61.336,.033,-5.69,-16.816,251.477,93.8162,2.5999999,4.6999998,2.3925133,126.144,4
3890,2005,41.32,1.025,.444,-1.875,189.205,9.2850704,.80000001,2.3,.97976935,82.561996,4
3891,1999,53.767,0,-19.956,-13.029,4.651,160.91251,1.413,2.256,2.2575464,11.759,5
3891,2000,44.748,1.389,-24.314,-20.664,12.539,65.568748,1.25,7.1329999,1.0982558,18.521999,5
3891,2001,27.24,.946,-9.199999999999999,-11.255,19.847,51.813648,.345,4.8099999,1.6182691,13.52,5
3891,2002,22.567,.706,-1.658,-2.171,23.692,56.666248,.34900001,5.658,2.2487814,10.885,5
3891,2003,102.023,27.585,4.342,2.816,36.86,371.1937,.29300001,5.723,3.8652234,12.315,5
3891,2004,117.815,20.171,12.199,15.164,89.267,235.19743,.315,6.6350002,2.1293845,25.775999,5
3891,2005,134.074,20.273,17.85,16.11,102.868,396.4256,.162,7.2490001,2.9387026,26.333,5
3893,2000,59.405,.481,-32.065,-26.468,29.479,41.643623,1,11.1,.13277712,20.381001,4
3893,2001,22.064,.11,-19.736,-26.431,23.694,25.642241,1.4,5.5139999,.70151561,20.334,4
3893,2002,30.61,0,-2.41,-4.51,34.681,50.43576,.76099998,2.8110001,1.2926743,16.341999,4
3893,2003,91.128,0,-.512,-.674,41.207,199.61713,1.3,2.523,1.9674428,17.318001,4
3893,2004,55.897,0,-7.534,-7.236,42.067,65.854401,1.2,3.49,.90408075,20.674,4
3893,2005,53.093,0,-5.851,-1.079,44.697,62.515202,.097000003,2.3299999,1.0147891,19.423,4
3894,1999,60.642,.038,4.586,1.847,32.833,283.78186,.88700002,3.559,3.92256,14.824,4
3894,2000,55.838,8.260999999999999,-7.986,-8.73,36.83,33.076874,1.147,5.4949999,.56414765,23.048,4
3894,2001,18.602,.224,-.135,-3.663,30.82,15.23724,1.874,4.487,.71697885,19.697001,4
3894,2002,14.443,.167,-4.594,-1.836,27.824,8.0333405,.90100002,4.2779999,.6757834,18.882,4
3895,2010,21.281,.004,2.267,.5570000000000001,81.291,7.04526,2.471,0,.81900567,29.306999,3
3895,2011,23.854,0,.913,-1.043,80.883,3.1731701,2.378,0,.59286368,29.966,3
3895,2012,23.323,0,.5590000000000001,.325,79.09399999999999,3.4203401,2.2320001,0,.63676798,28.839001,3
3896,1990,8.946,.767,2.697,1.367,13.103,11.5,.215,2.0880001,1.0915493,3.7419999,1
3896,1991,13.366,3.6,1.705,1.077,17.897,20.504,.352,2.473,1.3557534,5.664,1
3896,1992,10.744,1.65,.902,2.011,16.315,10.32075,.31600001,2.5780001,.80228502,5.1399999,1
3896,1993,9.145,0,2.268,2.762,16.855,18.764999,.133,2.47,1.7316567,4.8769999,1
3897,2000,3.864,.045,-4.491,-4.595,1.375,3.5866876,.31,1.387,.94841808,3.388,4
3897,2001,2.871,.008,-1.537,-1.181,2.081,4.7926002,.075999998,.63999999,1.7347963,2.4620001,4
3897,2002,4.289,.05,-1.33,-.533,2.241,7.4556298,0,.62699997,2.4965329,2.3710001,4
3897,2003,8.554,.062,-1.007,-.797,2.834,25.422001,.028999999,1.242,3.3860183,2.0640001,4
3897,2004,7.412,.434,-1.713,-1.834,4.934,15.74505,.071999997,1.359,2.620487,3.2720001,4
3897,2005,6.874,0,-.08,-.252,5.239,40.54586,.0040000002,.90100002,5.9275327,2.7049999,4
3897,2006,7.56,.027,-1.239,-.517,5.114,45.009384,.059999999,.93400002,5.8116913,3.3080001,4
3897,2007,5.295,.02,-3.23,-1.772,4.76,7.6539602,.0040000002,1.506,1.552967,4.4699998,4
3898,2000,26.967,.22,-27.868,-21.482,10.553,3.372,1.1339999,7.2680001,-.1065747,27.326,4
3898,2002,6.893,0,-2.425,-3.31,6.193,.2406,.1,2.424,.02242855,5.5209999,4
3899,2001,63.369,.964,-17.342,-15.615,35.829,177.92,.62599999,7.467,2.1716928,35.574001,1
3899,2002,54.48,1.015,-13.637,-4.715,39.776,65.667686,.67199999,7.8270001,.54971898,35.719002,1
3899,2003,47.74,.525,-5.255,-5.182,44.091,222.94687,.36000001,7.2870002,4.0383716,32.793999,1
3899,2004,61.69,.186,.889,-.53,55.564,509.72195,.23100001,7.4699998,7.710876,35.491001,1
3899,2005,87.13200000000001,0,8.112,7.81,76.995,765.35236,.73400003,10.464,8.2330761,39.945,1
3899,2006,124.964,0,7.463,9.749000000000001,91.334,420.66684,1.265,15.28,2.8271089,46.751999,1
3899,2007,173.477,125.089,4.941,11.627,97.324,239.65199,1.114,16.052,1.417577,54.195,1
3899,2008,136.974,65.09999999999999,-3.766,7.517,99.267,59.170319,.77399999,16.688,.23573321,62.754002,1
3900,1990,162.18,140.666,14.388,1.984,215.206,17.71125,2.973,34.613998,.71170461,52.273003,1
3900,1991,121.186,106.588,-10.453,-8.817,153.302,24.412779,2.95,33.412998,1.4870263,42.912003,1
3901,2000,57.641,.041,-.65,-5.299,5.24,161.65681,.29800001,.37099999,2.0107009,2.812,4
3901,2001,170.667,2.136,-3.556,-1.609,28.11,51.2244,.59299999,1.276,.17626372,10.441,4
3901,2002,129.983,1.272,-6.271,-1.076,29.817,36.525501,.963,.40400001,.26359215,12.394,4
3901,2003,121.006,0,-18.232,-6.085,11.593,69.300087,.24699999,.41100001,.66295135,18.839001,4
3901,2004,70.211,0,-25.855,-3.493,12.49,178.79283,.028999999,.55699998,2.7603629,26.513,4
3901,2005,41.913,0,-23.414,-11.827,8.592000000000001,46.113762,.079999998,.77600002,1.3492893,23.4,4
3901,2006,21.764,1.443,-9.124000000000001,-9.217000000000001,3.941,7.6185899,.072999999,.82999998,.90399694,8.4210005,4
3902,2000,81.303,0,-7.951,-5.645,31.051,116.44388,.44499999,7.1599998,.58884513,24.277,4
3902,2001,63.724,0,-16.61,-9.196,21.765,40.7337,.26499999,8.0760002,-.19493911,24.43,4
3902,2002,48.512,0,-13.714,-11.817,20.894,22.65896,.147,7.8779998,-.36562172,21.864,4
3902,2003,43.941,0,-2.262,-3.054,20.135,58.97208,.017999999,5.349,.49402791,13.394,4
3902,2004,45.288,0,.957,1.076,20.573,60.14558,.030999999,4.073,.47941133,11.48,4
3903,2003,200.759,0,13.213,20.644,221.966,616.71173,.32499999,4.3280001,2.5458074,43.139999,5
3903,2004,386.223,80,35.863,38.854,157.937,556.56866,.71600002,6.1880002,1.492862,29.694,5
3903,2005,508.66,80,80.126,70.57899999999999,308.405,1678.3337,1.419,9.3280001,3.2302909,46.341,5
3903,2006,952.328,80,101.781,122.792,442.211,1918.548,3.2650001,15.598,1.8185772,66.604004,5
3904,2000,278.141,2.067,-41.811,-10.07,40.743,6137.021,.91900003,15.587,21.404806,42.25,1
3904,2001,311.589,12.527,-85.492,-6.653,131.244,633.51672,.93199998,74.772003,1.5128605,31.095997,1
3904,2002,250.397,6.365,-45.649,-33.653,33.686,134.82224,.63800001,36.403999,.088963687,18.216002,1
3904,2003,154.615,2.118,-30.099,-33.524,21.416,274.41833,.25099999,16.063,1.3700376,14.902,1
3904,2004,273.494,6.292,-97.23699999999999,-177.053,106.932,557.6004,.59899998,42.106998,1.7553891,43.455002,1
3905,2000,136.504,.324,-102.47,-111.443,787.67,88.555687,46.900002,25.280001,.35044897,76.982994,3
3906,2002,135.333,0,-5.976,-.153,73.654,34.104721,1.403,1.857,-.19036953,17.945999,4
3906,2003,119.968,0,-4.469,6.424,96.7,83.757179,.736,1.229,.25074336,22.242001,4
3906,2004,125.977,0,10.236,2.39,99.819,90.77874,1.4,2.513,.36746979,24.677,4
3906,2005,113.519,0,9.637,11.522,44.187,143.48039,.91500002,3.562,.73937756,17.961,4
3906,2006,182.619,0,27.831,29.443,94.292,503.10614,6.5999999,5.7379999,2.6510777,36.659,4
3906,2007,283.865,0,44.275,55.963,166.878,1006.875,24.700001,7.9109998,3.4642172,60.632,4
